driverStandingsId,raceId,driverId,points,position,wins,date,standings_rownum
57930,549,182,31.0,2,1,1977-06-05 00:00:00,standings_14468
57929,549,253,0.0,20,0,1977-06-05 00:00:00,standings_14469
57928,549,238,4.0,11,0,1977-06-05 00:00:00,standings_14470
57927,549,200,8.0,8,0,1977-06-05 00:00:00,standings_14471
57926,549,231,9.0,6,0,1977-06-05 00:00:00,standings_14472
57925,549,221,7.0,9,0,1977-06-05 00:00:00,standings_14473
57924,549,172,0.0,19,0,1977-06-05 00:00:00,standings_14474
57923,549,237,0.0,35,0,1977-06-05 00:00:00,standings_14475
57922,549,187,1.0,17,0,1977-06-05 00:00:00,standings_14476
57921,549,252,0.0,34,0,1977-06-05 00:00:00,standings_14477
57920,549,251,0.0,28,0,1977-06-05 00:00:00,standings_14478
57919,549,230,3.0,12,0,1977-06-05 00:00:00,standings_14479
57918,549,223,1.0,15,0,1977-06-05 00:00:00,standings_14480
57917,549,207,22.0,4,2,1977-06-05 00:00:00,standings_14481
57916,549,224,8.0,7,0,1977-06-05 00:00:00,standings_14482
57915,549,199,23.0,3,1,1977-06-05 00:00:00,standings_14483
57914,549,250,6.0,10,0,1977-06-05 00:00:00,standings_14484
57913,549,222,32.0,1,2,1977-06-05 00:00:00,standings_14485
57992,550,263,0.0,41,0,1977-06-19 00:00:00,standings_14486
57991,550,262,0.0,24,0,1977-06-19 00:00:00,standings_14487
57990,550,212,0.0,39,0,1977-06-19 00:00:00,standings_14488
57989,550,261,0.0,40,0,1977-06-19 00:00:00,standings_14489
57988,550,235,0.0,28,0,1977-06-19 00:00:00,standings_14490
57987,550,119,0.0,23,0,1977-06-19 00:00:00,standings_14491
57986,550,260,0.0,38,0,1977-06-19 00:00:00,standings_14492
57985,550,259,0.0,32,0,1977-06-19 00:00:00,standings_14493
57984,550,232,0.0,34,0,1977-06-19 00:00:00,standings_14494
57983,550,229,0.0,22,0,1977-06-19 00:00:00,standings_14495
57982,550,211,0.0,30,0,1977-06-19 00:00:00,standings_14496
57981,550,208,0.0,33,0,1977-06-19 00:00:00,standings_14497
57980,550,258,0.0,26,0,1977-06-19 00:00:00,standings_14498
57979,550,178,3.0,14,0,1977-06-19 00:00:00,standings_14499
57978,550,205,0.0,27,0,1977-06-19 00:00:00,standings_14500
57977,550,197,1.0,18,0,1977-06-19 00:00:00,standings_14501
57976,550,257,0.0,37,0,1977-06-19 00:00:00,standings_14502
57975,550,233,2.0,16,0,1977-06-19 00:00:00,standings_14503
57974,550,239,0.0,25,0,1977-06-19 00:00:00,standings_14504
57973,550,256,0.0,31,0,1977-06-19 00:00:00,standings_14505
57972,550,255,13.0,6,1,1977-06-19 00:00:00,standings_14506
57971,550,254,1.0,19,0,1977-06-19 00:00:00,standings_14507
57970,550,246,0.0,21,0,1977-06-19 00:00:00,standings_14508
57969,550,182,31.0,2,1,1977-06-19 00:00:00,standings_14509
57968,550,253,0.0,20,0,1977-06-19 00:00:00,standings_14510
57967,550,238,4.0,12,0,1977-06-19 00:00:00,standings_14511
57966,550,200,14.0,5,0,1977-06-19 00:00:00,standings_14512
57965,550,231,9.0,9,0,1977-06-19 00:00:00,standings_14513
57964,550,221,10.0,7,0,1977-06-19 00:00:00,standings_14514
57963,550,172,9.0,8,1,1977-06-19 00:00:00,standings_14515
57962,550,237,0.0,36,0,1977-06-19 00:00:00,standings_14516
57961,550,187,3.0,15,0,1977-06-19 00:00:00,standings_14517
57960,550,252,0.0,35,0,1977-06-19 00:00:00,standings_14518
57959,550,251,0.0,29,0,1977-06-19 00:00:00,standings_14519
57958,550,230,3.0,13,0,1977-06-19 00:00:00,standings_14520
57957,550,223,1.0,17,0,1977-06-19 00:00:00,standings_14521
57956,550,207,23.0,4,2,1977-06-19 00:00:00,standings_14522
57955,550,224,8.0,10,0,1977-06-19 00:00:00,standings_14523
57954,550,199,27.0,3,1,1977-06-19 00:00:00,standings_14524
57953,550,250,6.0,11,0,1977-06-19 00:00:00,standings_14525
57952,550,222,32.0,1,2,1977-06-19 00:00:00,standings_14526
58034,551,175,0.0,40,0,1977-07-03 00:00:00,standings_14527
58033,551,263,0.0,42,0,1977-07-03 00:00:00,standings_14528
58032,551,262,0.0,24,0,1977-07-03 00:00:00,standings_14529
58031,551,212,0.0,38,0,1977-07-03 00:00:00,standings_14530
58030,551,261,0.0,41,0,1977-07-03 00:00:00,standings_14531
58029,551,235,0.0,29,0,1977-07-03 00:00:00,standings_14532
58028,551,119,0.0,23,0,1977-07-03 00:00:00,standings_14533
58027,551,260,0.0,39,0,1977-07-03 00:00:00,standings_14534
58026,551,259,0.0,32,0,1977-07-03 00:00:00,standings_14535
58025,551,232,0.0,34,0,1977-07-03 00:00:00,standings_14536
58024,551,229,0.0,22,0,1977-07-03 00:00:00,standings_14537
58023,551,211,0.0,26,0,1977-07-03 00:00:00,standings_14538
58022,551,208,0.0,33,0,1977-07-03 00:00:00,standings_14539
58021,551,258,0.0,27,0,1977-07-03 00:00:00,standings_14540
58020,551,178,3.0,15,0,1977-07-03 00:00:00,standings_14541
58019,551,205,0.0,28,0,1977-07-03 00:00:00,standings_14542
58018,551,197,1.0,18,0,1977-07-03 00:00:00,standings_14543
58017,551,257,0.0,37,0,1977-07-03 00:00:00,standings_14544
58016,551,233,2.0,16,0,1977-07-03 00:00:00,standings_14545
58015,551,239,0.0,25,0,1977-07-03 00:00:00,standings_14546
58014,551,256,0.0,31,0,1977-07-03 00:00:00,standings_14547
58013,551,255,16.0,5,1,1977-07-03 00:00:00,standings_14548
58012,551,254,1.0,19,0,1977-07-03 00:00:00,standings_14549
58011,551,246,0.0,21,0,1977-07-03 00:00:00,standings_14550
58010,551,182,33.0,1,1,1977-07-03 00:00:00,standings_14551
58009,551,253,0.0,20,0,1977-07-03 00:00:00,standings_14552
58008,551,238,4.0,13,0,1977-07-03 00:00:00,standings_14553
58007,551,200,14.0,6,0,1977-07-03 00:00:00,standings_14554
58006,551,231,13.0,7,0,1977-07-03 00:00:00,standings_14555
58005,551,221,10.0,8,0,1977-07-03 00:00:00,standings_14556
58004,551,172,9.0,9,1,1977-07-03 00:00:00,standings_14557
58003,551,237,0.0,36,0,1977-07-03 00:00:00,standings_14558
58002,551,187,9.0,10,0,1977-07-03 00:00:00,standings_14559
58001,551,252,0.0,35,0,1977-07-03 00:00:00,standings_14560
58000,551,251,0.0,30,0,1977-07-03 00:00:00,standings_14561
57999,551,230,3.0,14,0,1977-07-03 00:00:00,standings_14562
57998,551,223,1.0,17,0,1977-07-03 00:00:00,standings_14563
57997,551,207,32.0,2,3,1977-07-03 00:00:00,standings_14564
57996,551,224,8.0,11,0,1977-07-03 00:00:00,standings_14565
57995,551,199,28.0,4,1,1977-07-03 00:00:00,standings_14566
57994,551,250,6.0,12,0,1977-07-03 00:00:00,standings_14567
57993,551,222,32.0,3,2,1977-07-03 00:00:00,standings_14568
58083,552,266,0.0,49,0,1977-07-16 00:00:00,standings_14569
58082,552,245,0.0,48,0,1977-07-16 00:00:00,standings_14570
58081,552,265,0.0,47,0,1977-07-16 00:00:00,standings_14571
58080,552,264,0.0,46,0,1977-07-16 00:00:00,standings_14572
58079,552,219,0.0,40,0,1977-07-16 00:00:00,standings_14573
58078,552,267,0.0,33,0,1977-07-16 00:00:00,standings_14574
58077,552,203,0.0,31,0,1977-07-16 00:00:00,standings_14575
58076,552,175,0.0,41,0,1977-07-16 00:00:00,standings_14576
58075,552,263,0.0,45,0,1977-07-16 00:00:00,standings_14577
58074,552,262,0.0,24,0,1977-07-16 00:00:00,standings_14578
58073,552,212,0.0,42,0,1977-07-16 00:00:00,standings_14579
58072,552,261,0.0,44,0,1977-07-16 00:00:00,standings_14580
58071,552,235,0.0,29,0,1977-07-16 00:00:00,standings_14581
58070,552,119,0.0,23,0,1977-07-16 00:00:00,standings_14582
58069,552,260,0.0,43,0,1977-07-16 00:00:00,standings_14583
58068,552,259,0.0,34,0,1977-07-16 00:00:00,standings_14584
58067,552,232,0.0,36,0,1977-07-16 00:00:00,standings_14585
58066,552,229,0.0,22,0,1977-07-16 00:00:00,standings_14586
58065,552,211,0.0,27,0,1977-07-16 00:00:00,standings_14587
58064,552,208,0.0,35,0,1977-07-16 00:00:00,standings_14588
58063,552,258,0.0,25,0,1977-07-16 00:00:00,standings_14589
58062,552,178,3.0,16,0,1977-07-16 00:00:00,standings_14590
58061,552,205,0.0,28,0,1977-07-16 00:00:00,standings_14591
58060,552,197,1.0,18,0,1977-07-16 00:00:00,standings_14592
58059,552,257,0.0,39,0,1977-07-16 00:00:00,standings_14593
58058,552,233,4.0,14,0,1977-07-16 00:00:00,standings_14594
58057,552,239,0.0,26,0,1977-07-16 00:00:00,standings_14595
58056,552,256,0.0,32,0,1977-07-16 00:00:00,standings_14596
58055,552,255,20.0,6,1,1977-07-16 00:00:00,standings_14597
58054,552,254,1.0,19,0,1977-07-16 00:00:00,standings_14598
58053,552,246,0.0,21,0,1977-07-16 00:00:00,standings_14599
58052,552,182,39.0,1,1,1977-07-16 00:00:00,standings_14600
58051,552,253,0.0,20,0,1977-07-16 00:00:00,standings_14601
58050,552,238,4.0,13,0,1977-07-16 00:00:00,standings_14602
58049,552,200,17.0,7,0,1977-07-16 00:00:00,standings_14603
58048,552,231,22.0,5,1,1977-07-16 00:00:00,standings_14604
58047,552,221,10.0,9,0,1977-07-16 00:00:00,standings_14605
58046,552,172,10.0,8,1,1977-07-16 00:00:00,standings_14606
58045,552,237,0.0,38,0,1977-07-16 00:00:00,standings_14607
58044,552,187,9.0,10,0,1977-07-16 00:00:00,standings_14608
58043,552,252,0.0,37,0,1977-07-16 00:00:00,standings_14609
58042,552,251,0.0,30,0,1977-07-16 00:00:00,standings_14610
58041,552,230,3.0,15,0,1977-07-16 00:00:00,standings_14611
58040,552,223,1.0,17,0,1977-07-16 00:00:00,standings_14612
58039,552,207,32.0,2,3,1977-07-16 00:00:00,standings_14613
58038,552,224,8.0,11,0,1977-07-16 00:00:00,standings_14614
58037,552,199,28.0,4,1,1977-07-16 00:00:00,standings_14615
58036,552,250,6.0,12,0,1977-07-16 00:00:00,standings_14616
58035,552,222,32.0,3,2,1977-07-16 00:00:00,standings_14617
58134,553,269,0.0,45,0,1977-07-31 00:00:00,standings_14618
58133,553,268,0.0,43,0,1977-07-31 00:00:00,standings_14619
58132,553,266,0.0,51,0,1977-07-31 00:00:00,standings_14620
58131,553,245,0.0,50,0,1977-07-31 00:00:00,standings_14621
58130,553,265,0.0,49,0,1977-07-31 00:00:00,standings_14622
58129,553,264,0.0,48,0,1977-07-31 00:00:00,standings_14623
58128,553,219,0.0,42,0,1977-07-31 00:00:00,standings_14624
58127,553,267,0.0,21,0,1977-07-31 00:00:00,standings_14625
58126,553,203,0.0,34,0,1977-07-31 00:00:00,standings_14626
58125,553,175,1.0,20,0,1977-07-31 00:00:00,standings_14627
58124,553,263,0.0,47,0,1977-07-31 00:00:00,standings_14628
58123,553,262,0.0,27,0,1977-07-31 00:00:00,standings_14629
58122,553,212,0.0,41,0,1977-07-31 00:00:00,standings_14630
58121,553,261,0.0,46,0,1977-07-31 00:00:00,standings_14631
58120,553,235,0.0,32,0,1977-07-31 00:00:00,standings_14632
58119,553,119,0.0,24,0,1977-07-31 00:00:00,standings_14633
58118,553,260,0.0,44,0,1977-07-31 00:00:00,standings_14634
58117,553,259,0.0,36,0,1977-07-31 00:00:00,standings_14635
58116,553,232,0.0,38,0,1977-07-31 00:00:00,standings_14636
58115,553,229,0.0,26,0,1977-07-31 00:00:00,standings_14637
58114,553,211,0.0,30,0,1977-07-31 00:00:00,standings_14638
58113,553,208,0.0,37,0,1977-07-31 00:00:00,standings_14639
58112,553,258,0.0,28,0,1977-07-31 00:00:00,standings_14640
58111,553,178,3.0,16,0,1977-07-31 00:00:00,standings_14641
58110,553,205,0.0,31,0,1977-07-31 00:00:00,standings_14642
58109,553,197,1.0,18,0,1977-07-31 00:00:00,standings_14643
58108,553,257,0.0,40,0,1977-07-31 00:00:00,standings_14644
58107,553,233,8.0,11,0,1977-07-31 00:00:00,standings_14645
58106,553,239,0.0,29,0,1977-07-31 00:00:00,standings_14646
58105,553,256,0.0,35,0,1977-07-31 00:00:00,standings_14647
58104,553,255,20.0,6,1,1977-07-31 00:00:00,standings_14648
58103,553,254,1.0,19,0,1977-07-31 00:00:00,standings_14649
58102,553,246,0.0,25,0,1977-07-31 00:00:00,standings_14650
58101,553,182,48.0,1,2,1977-07-31 00:00:00,standings_14651
58100,553,253,0.0,22,0,1977-07-31 00:00:00,standings_14652
58099,553,238,4.0,15,0,1977-07-31 00:00:00,standings_14653
58098,553,200,17.0,7,0,1977-07-31 00:00:00,standings_14654
58097,553,231,22.0,5,1,1977-07-31 00:00:00,standings_14655
58096,553,221,10.0,9,0,1977-07-31 00:00:00,standings_14656
58095,553,172,10.0,8,1,1977-07-31 00:00:00,standings_14657
58094,553,237,0.0,23,0,1977-07-31 00:00:00,standings_14658
58093,553,187,9.0,10,0,1977-07-31 00:00:00,standings_14659
58092,553,252,0.0,39,0,1977-07-31 00:00:00,standings_14660
58091,553,251,0.0,33,0,1977-07-31 00:00:00,standings_14661
58090,553,230,5.0,14,0,1977-07-31 00:00:00,standings_14662
58089,553,223,1.0,17,0,1977-07-31 00:00:00,standings_14663
58088,553,207,32.0,3,3,1977-07-31 00:00:00,standings_14664
58087,553,224,8.0,12,0,1977-07-31 00:00:00,standings_14665
58086,553,199,31.0,4,1,1977-07-31 00:00:00,standings_14666
58085,553,250,6.0,13,0,1977-07-31 00:00:00,standings_14667
58084,553,222,38.0,2,2,1977-07-31 00:00:00,standings_14668
58186,554,270,0.0,44,0,1977-08-14 00:00:00,standings_14669
58185,554,269,0.0,46,0,1977-08-14 00:00:00,standings_14670
58184,554,268,0.0,43,0,1977-08-14 00:00:00,standings_14671
58183,554,266,0.0,52,0,1977-08-14 00:00:00,standings_14672
58182,554,245,0.0,51,0,1977-08-14 00:00:00,standings_14673
58181,554,265,0.0,50,0,1977-08-14 00:00:00,standings_14674
58180,554,264,0.0,49,0,1977-08-14 00:00:00,standings_14675
58179,554,219,0.0,42,0,1977-08-14 00:00:00,standings_14676
58178,554,267,0.0,22,0,1977-08-14 00:00:00,standings_14677
58177,554,203,0.0,34,0,1977-08-14 00:00:00,standings_14678
58176,554,175,1.0,20,0,1977-08-14 00:00:00,standings_14679
58175,554,263,0.0,48,0,1977-08-14 00:00:00,standings_14680
58174,554,262,0.0,29,0,1977-08-14 00:00:00,standings_14681
58173,554,212,0.0,41,0,1977-08-14 00:00:00,standings_14682
58172,554,261,0.0,47,0,1977-08-14 00:00:00,standings_14683
58171,554,235,0.0,32,0,1977-08-14 00:00:00,standings_14684
58170,554,119,0.0,26,0,1977-08-14 00:00:00,standings_14685
58169,554,260,0.0,45,0,1977-08-14 00:00:00,standings_14686
58168,554,259,0.0,36,0,1977-08-14 00:00:00,standings_14687
58167,554,232,0.0,38,0,1977-08-14 00:00:00,standings_14688
58166,554,229,0.0,28,0,1977-08-14 00:00:00,standings_14689
58165,554,211,0.0,21,0,1977-08-14 00:00:00,standings_14690
58164,554,208,0.0,37,0,1977-08-14 00:00:00,standings_14691
58163,554,258,0.0,25,0,1977-08-14 00:00:00,standings_14692
58162,554,178,12.0,8,1,1977-08-14 00:00:00,standings_14693
58161,554,205,0.0,31,0,1977-08-14 00:00:00,standings_14694
58160,554,197,1.0,18,0,1977-08-14 00:00:00,standings_14695
58159,554,257,0.0,40,0,1977-08-14 00:00:00,standings_14696
58158,554,233,12.0,9,0,1977-08-14 00:00:00,standings_14697
58157,554,239,0.0,30,0,1977-08-14 00:00:00,standings_14698
58156,554,256,0.0,35,0,1977-08-14 00:00:00,standings_14699
58155,554,255,20.0,6,1,1977-08-14 00:00:00,standings_14700
58154,554,254,1.0,19,0,1977-08-14 00:00:00,standings_14701
58153,554,246,0.0,27,0,1977-08-14 00:00:00,standings_14702
58152,554,182,54.0,1,2,1977-08-14 00:00:00,standings_14703
58151,554,253,0.0,23,0,1977-08-14 00:00:00,standings_14704
58150,554,238,6.0,15,0,1977-08-14 00:00:00,standings_14705
58149,554,200,18.0,7,0,1977-08-14 00:00:00,standings_14706
58148,554,231,22.0,5,1,1977-08-14 00:00:00,standings_14707
58147,554,221,10.0,11,0,1977-08-14 00:00:00,standings_14708
58146,554,172,10.0,10,1,1977-08-14 00:00:00,standings_14709
58145,554,237,0.0,24,0,1977-08-14 00:00:00,standings_14710
58144,554,187,9.0,12,0,1977-08-14 00:00:00,standings_14711
58143,554,252,0.0,39,0,1977-08-14 00:00:00,standings_14712
58142,554,251,0.0,33,0,1977-08-14 00:00:00,standings_14713
58141,554,230,5.0,16,0,1977-08-14 00:00:00,standings_14714
58140,554,223,1.0,17,0,1977-08-14 00:00:00,standings_14715
58139,554,207,32.0,4,3,1977-08-14 00:00:00,standings_14716
58138,554,224,8.0,13,0,1977-08-14 00:00:00,standings_14717
58137,554,199,34.0,3,1,1977-08-14 00:00:00,standings_14718
58136,554,250,6.0,14,0,1977-08-14 00:00:00,standings_14719
58135,554,222,38.0,2,2,1977-08-14 00:00:00,standings_14720
58239,555,247,0.0,51,0,1977-08-28 00:00:00,standings_14721
58238,555,270,0.0,44,0,1977-08-28 00:00:00,standings_14722
58237,555,269,0.0,46,0,1977-08-28 00:00:00,standings_14723
58236,555,268,0.0,43,0,1977-08-28 00:00:00,standings_14724
58235,555,266,0.0,53,0,1977-08-28 00:00:00,standings_14725
58234,555,245,0.0,52,0,1977-08-28 00:00:00,standings_14726
58233,555,265,0.0,50,0,1977-08-28 00:00:00,standings_14727
58232,555,264,0.0,49,0,1977-08-28 00:00:00,standings_14728
58231,555,219,0.0,41,0,1977-08-28 00:00:00,standings_14729
58230,555,267,0.0,22,0,1977-08-28 00:00:00,standings_14730
58229,555,203,0.0,34,0,1977-08-28 00:00:00,standings_14731
58228,555,175,3.0,17,0,1977-08-28 00:00:00,standings_14732
58227,555,263,0.0,48,0,1977-08-28 00:00:00,standings_14733
58226,555,262,0.0,30,0,1977-08-28 00:00:00,standings_14734
58225,555,212,0.0,42,0,1977-08-28 00:00:00,standings_14735
58224,555,261,0.0,47,0,1977-08-28 00:00:00,standings_14736
58223,555,235,0.0,33,0,1977-08-28 00:00:00,standings_14737
58222,555,119,0.0,28,0,1977-08-28 00:00:00,standings_14738
58221,555,260,0.0,45,0,1977-08-28 00:00:00,standings_14739
58220,555,259,0.0,36,0,1977-08-28 00:00:00,standings_14740
58219,555,232,0.0,38,0,1977-08-28 00:00:00,standings_14741
58218,555,229,0.0,29,0,1977-08-28 00:00:00,standings_14742
58217,555,211,0.0,21,0,1977-08-28 00:00:00,standings_14743
58216,555,208,0.0,37,0,1977-08-28 00:00:00,standings_14744
58215,555,258,0.0,27,0,1977-08-28 00:00:00,standings_14745
58214,555,178,12.0,9,1,1977-08-28 00:00:00,standings_14746
58213,555,205,0.0,32,0,1977-08-28 00:00:00,standings_14747
58212,555,197,1.0,19,0,1977-08-28 00:00:00,standings_14748
58211,555,257,0.0,40,0,1977-08-28 00:00:00,standings_14749
58210,555,233,12.0,10,0,1977-08-28 00:00:00,standings_14750
58209,555,239,0.0,26,0,1977-08-28 00:00:00,standings_14751
58208,555,256,0.0,35,0,1977-08-28 00:00:00,standings_14752
58207,555,255,20.0,6,1,1977-08-28 00:00:00,standings_14753
58206,555,254,1.0,20,0,1977-08-28 00:00:00,standings_14754
58205,555,246,0.0,24,0,1977-08-28 00:00:00,standings_14755
58204,555,182,63.0,1,3,1977-08-28 00:00:00,standings_14756
58203,555,253,0.0,23,0,1977-08-28 00:00:00,standings_14757
58202,555,238,6.0,15,0,1977-08-28 00:00:00,standings_14758
58201,555,200,18.0,7,0,1977-08-28 00:00:00,standings_14759
58200,555,231,22.0,5,1,1977-08-28 00:00:00,standings_14760
58199,555,221,10.0,12,0,1977-08-28 00:00:00,standings_14761
58198,555,172,16.0,8,1,1977-08-28 00:00:00,standings_14762
58197,555,237,0.0,25,0,1977-08-28 00:00:00,standings_14763
58196,555,187,9.0,13,0,1977-08-28 00:00:00,standings_14764
58195,555,252,0.0,39,0,1977-08-28 00:00:00,standings_14765
58194,555,251,0.0,31,0,1977-08-28 00:00:00,standings_14766
58193,555,230,5.0,16,0,1977-08-28 00:00:00,standings_14767
58192,555,223,1.0,18,0,1977-08-28 00:00:00,standings_14768
58191,555,207,32.0,4,3,1977-08-28 00:00:00,standings_14769
58190,555,224,11.0,11,0,1977-08-28 00:00:00,standings_14770
58189,555,199,35.0,3,1,1977-08-28 00:00:00,standings_14771
58188,555,250,6.0,14,0,1977-08-28 00:00:00,standings_14772
58187,555,222,42.0,2,2,1977-08-28 00:00:00,standings_14773
58296,556,220,0.0,55,0,1977-09-11 00:00:00,standings_14774
58295,556,271,0.0,53,0,1977-09-11 00:00:00,standings_14775
58294,556,241,0.0,45,0,1977-09-11 00:00:00,standings_14776
58293,556,152,0.0,40,0,1977-09-11 00:00:00,standings_14777
58292,556,247,0.0,54,0,1977-09-11 00:00:00,standings_14778
58291,556,270,0.0,46,0,1977-09-11 00:00:00,standings_14779
58290,556,269,0.0,48,0,1977-09-11 00:00:00,standings_14780
58289,556,268,0.0,44,0,1977-09-11 00:00:00,standings_14781
58288,556,266,0.0,57,0,1977-09-11 00:00:00,standings_14782
58287,556,245,0.0,56,0,1977-09-11 00:00:00,standings_14783
58286,556,265,0.0,52,0,1977-09-11 00:00:00,standings_14784
58285,556,264,0.0,51,0,1977-09-11 00:00:00,standings_14785
58284,556,219,0.0,41,0,1977-09-11 00:00:00,standings_14786
58283,556,267,0.0,23,0,1977-09-11 00:00:00,standings_14787
58282,556,203,0.0,34,0,1977-09-11 00:00:00,standings_14788
58281,556,175,3.0,18,0,1977-09-11 00:00:00,standings_14789
58280,556,263,0.0,50,0,1977-09-11 00:00:00,standings_14790
58279,556,262,0.0,30,0,1977-09-11 00:00:00,standings_14791
58278,556,212,0.0,43,0,1977-09-11 00:00:00,standings_14792
58277,556,261,0.0,49,0,1977-09-11 00:00:00,standings_14793
58276,556,235,0.0,33,0,1977-09-11 00:00:00,standings_14794
58275,556,119,0.0,28,0,1977-09-11 00:00:00,standings_14795
58274,556,260,0.0,47,0,1977-09-11 00:00:00,standings_14796
58273,556,259,0.0,36,0,1977-09-11 00:00:00,standings_14797
58272,556,232,0.0,38,0,1977-09-11 00:00:00,standings_14798
58271,556,229,0.0,29,0,1977-09-11 00:00:00,standings_14799
58270,556,211,0.0,22,0,1977-09-11 00:00:00,standings_14800
58269,556,208,0.0,37,0,1977-09-11 00:00:00,standings_14801
58268,556,258,0.0,21,0,1977-09-11 00:00:00,standings_14802
58267,556,178,16.0,9,1,1977-09-11 00:00:00,standings_14803
58266,556,205,0.0,32,0,1977-09-11 00:00:00,standings_14804
58265,556,197,1.0,19,0,1977-09-11 00:00:00,standings_14805
58264,556,257,0.0,42,0,1977-09-11 00:00:00,standings_14806
58263,556,233,12.0,10,0,1977-09-11 00:00:00,standings_14807
58262,556,239,0.0,27,0,1977-09-11 00:00:00,standings_14808
58261,556,256,0.0,35,0,1977-09-11 00:00:00,standings_14809
58260,556,255,20.0,7,1,1977-09-11 00:00:00,standings_14810
58259,556,254,1.0,20,0,1977-09-11 00:00:00,standings_14811
58258,556,246,0.0,25,0,1977-09-11 00:00:00,standings_14812
58257,556,182,69.0,1,3,1977-09-11 00:00:00,standings_14813
58256,556,253,0.0,24,0,1977-09-11 00:00:00,standings_14814
58255,556,238,7.0,14,0,1977-09-11 00:00:00,standings_14815
58254,556,200,21.0,6,0,1977-09-11 00:00:00,standings_14816
58253,556,231,22.0,5,1,1977-09-11 00:00:00,standings_14817
58252,556,221,10.0,12,0,1977-09-11 00:00:00,standings_14818
58251,556,172,16.0,8,1,1977-09-11 00:00:00,standings_14819
58250,556,237,0.0,26,0,1977-09-11 00:00:00,standings_14820
58249,556,187,9.0,13,0,1977-09-11 00:00:00,standings_14821
58248,556,252,0.0,39,0,1977-09-11 00:00:00,standings_14822
58247,556,251,0.0,31,0,1977-09-11 00:00:00,standings_14823
58246,556,230,5.0,16,0,1977-09-11 00:00:00,standings_14824
58354,557,240,0.0,46,0,1977-10-02 00:00:00,standings_14825
58353,557,220,0.0,56,0,1977-10-02 00:00:00,standings_14826
58352,557,271,0.0,54,0,1977-10-02 00:00:00,standings_14827
58351,557,241,0.0,47,0,1977-10-02 00:00:00,standings_14828
58350,557,152,0.0,41,0,1977-10-02 00:00:00,standings_14829
58349,557,247,0.0,55,0,1977-10-02 00:00:00,standings_14830
58348,557,270,0.0,39,0,1977-10-02 00:00:00,standings_14831
58347,557,269,0.0,49,0,1977-10-02 00:00:00,standings_14832
58346,557,268,0.0,45,0,1977-10-02 00:00:00,standings_14833
58345,557,266,0.0,58,0,1977-10-02 00:00:00,standings_14834
58344,557,245,0.0,57,0,1977-10-02 00:00:00,standings_14835
58343,557,265,0.0,53,0,1977-10-02 00:00:00,standings_14836
58342,557,264,0.0,52,0,1977-10-02 00:00:00,standings_14837
58341,557,219,0.0,42,0,1977-10-02 00:00:00,standings_14838
58340,557,267,0.0,23,0,1977-10-02 00:00:00,standings_14839
58339,557,203,0.0,34,0,1977-10-02 00:00:00,standings_14840
58338,557,175,3.0,18,0,1977-10-02 00:00:00,standings_14841
58337,557,263,0.0,51,0,1977-10-02 00:00:00,standings_14842
58336,557,262,0.0,30,0,1977-10-02 00:00:00,standings_14843
58335,557,212,0.0,44,0,1977-10-02 00:00:00,standings_14844
58334,557,261,0.0,50,0,1977-10-02 00:00:00,standings_14845
58333,557,235,0.0,33,0,1977-10-02 00:00:00,standings_14846
58332,557,119,0.0,28,0,1977-10-02 00:00:00,standings_14847
58331,557,260,0.0,48,0,1977-10-02 00:00:00,standings_14848
58330,557,259,0.0,36,0,1977-10-02 00:00:00,standings_14849
58329,557,232,0.0,38,0,1977-10-02 00:00:00,standings_14850
58328,557,229,0.0,29,0,1977-10-02 00:00:00,standings_14851
58327,557,211,0.0,21,0,1977-10-02 00:00:00,standings_14852
58326,557,208,0.0,37,0,1977-10-02 00:00:00,standings_14853
58325,557,258,0.0,22,0,1977-10-02 00:00:00,standings_14854
58324,557,178,16.0,9,1,1977-10-02 00:00:00,standings_14855
58323,557,205,0.0,32,0,1977-10-02 00:00:00,standings_14856
58322,557,197,1.0,19,0,1977-10-02 00:00:00,standings_14857
58321,557,257,0.0,43,0,1977-10-02 00:00:00,standings_14858
58320,557,233,12.0,10,0,1977-10-02 00:00:00,standings_14859
58319,557,239,0.0,27,0,1977-10-02 00:00:00,standings_14860
58318,557,256,0.0,35,0,1977-10-02 00:00:00,standings_14861
58317,557,255,20.0,7,1,1977-10-02 00:00:00,standings_14862
58316,557,254,1.0,20,0,1977-10-02 00:00:00,standings_14863
58315,557,246,0.0,25,0,1977-10-02 00:00:00,standings_14864
58314,557,182,72.0,1,3,1977-10-02 00:00:00,standings_14865
58313,557,253,0.0,24,0,1977-10-02 00:00:00,standings_14866
58312,557,238,7.0,14,0,1977-10-02 00:00:00,standings_14867
58311,557,200,21.0,6,0,1977-10-02 00:00:00,standings_14868
58310,557,231,31.0,5,2,1977-10-02 00:00:00,standings_14869
58309,557,221,10.0,12,0,1977-10-02 00:00:00,standings_14870
58308,557,172,16.0,8,1,1977-10-02 00:00:00,standings_14871
58307,557,237,0.0,26,0,1977-10-02 00:00:00,standings_14872
58306,557,187,9.0,13,0,1977-10-02 00:00:00,standings_14873
58305,557,252,0.0,40,0,1977-10-02 00:00:00,standings_14874
58304,557,251,0.0,31,0,1977-10-02 00:00:00,standings_14875
58303,557,230,5.0,16,0,1977-10-02 00:00:00,standings_14876
58302,557,223,5.0,17,0,1977-10-02 00:00:00,standings_14877
