raceId,year,round,circuitId,name,date,time,races_rownum
660,1969,5,51,French Grand Prix,1969-07-06 00:00:00,00:00:00,races_660
661,1969,6,9,British Grand Prix,1969-07-19 00:00:00,00:00:00,races_661
662,1969,7,20,German Grand Prix,1969-08-03 00:00:00,00:00:00,races_662
663,1969,8,14,Italian Grand Prix,1969-09-07 00:00:00,00:00:00,races_663
664,1969,9,48,Canadian Grand Prix,1969-09-20 00:00:00,00:00:00,races_664
665,1969,10,46,United States Grand Prix,1969-10-05 00:00:00,00:00:00,races_665
666,1969,11,32,Mexican Grand Prix,1969-10-19 00:00:00,00:00:00,races_666
667,1968,1,30,South African Grand Prix,1968-01-01 00:00:00,00:00:00,races_667
668,1968,2,45,Spanish Grand Prix,1968-05-12 00:00:00,00:00:00,races_668
669,1968,3,6,Monaco Grand Prix,1968-05-26 00:00:00,00:00:00,races_669
670,1968,4,13,Belgian Grand Prix,1968-06-09 00:00:00,00:00:00,races_670
671,1968,5,39,Dutch Grand Prix,1968-06-23 00:00:00,00:00:00,races_671
672,1968,6,53,French Grand Prix,1968-07-07 00:00:00,00:00:00,races_672
673,1968,7,38,British Grand Prix,1968-07-20 00:00:00,00:00:00,races_673
674,1968,8,20,German Grand Prix,1968-08-04 00:00:00,00:00:00,races_674
675,1968,9,14,Italian Grand Prix,1968-09-08 00:00:00,00:00:00,races_675
676,1968,10,52,Canadian Grand Prix,1968-09-22 00:00:00,00:00:00,races_676
677,1968,11,46,United States Grand Prix,1968-10-06 00:00:00,00:00:00,races_677
678,1968,12,32,Mexican Grand Prix,1968-11-03 00:00:00,00:00:00,races_678
679,1967,1,30,South African Grand Prix,1967-01-02 00:00:00,00:00:00,races_679
680,1967,2,6,Monaco Grand Prix,1967-05-07 00:00:00,00:00:00,races_680
681,1967,3,39,Dutch Grand Prix,1967-06-04 00:00:00,00:00:00,races_681
682,1967,4,13,Belgian Grand Prix,1967-06-18 00:00:00,00:00:00,races_682
683,1967,5,54,French Grand Prix,1967-07-02 00:00:00,00:00:00,races_683
684,1967,6,9,British Grand Prix,1967-07-15 00:00:00,00:00:00,races_684
685,1967,7,20,German Grand Prix,1967-08-06 00:00:00,00:00:00,races_685
686,1967,8,48,Canadian Grand Prix,1967-08-27 00:00:00,00:00:00,races_686
687,1967,9,14,Italian Grand Prix,1967-09-10 00:00:00,00:00:00,races_687
688,1967,10,46,United States Grand Prix,1967-10-01 00:00:00,00:00:00,races_688
689,1967,11,32,Mexican Grand Prix,1967-10-22 00:00:00,00:00:00,races_689
690,1966,1,6,Monaco Grand Prix,1966-05-22 00:00:00,00:00:00,races_690
691,1966,2,13,Belgian Grand Prix,1966-06-12 00:00:00,00:00:00,races_691
692,1966,3,55,French Grand Prix,1966-07-03 00:00:00,00:00:00,races_692
693,1966,4,38,British Grand Prix,1966-07-16 00:00:00,00:00:00,races_693
694,1966,5,39,Dutch Grand Prix,1966-07-24 00:00:00,00:00:00,races_694
695,1966,6,20,German Grand Prix,1966-08-07 00:00:00,00:00:00,races_695
696,1966,7,14,Italian Grand Prix,1966-09-04 00:00:00,00:00:00,races_696
697,1966,8,46,United States Grand Prix,1966-10-02 00:00:00,00:00:00,races_697
698,1966,9,32,Mexican Grand Prix,1966-10-23 00:00:00,00:00:00,races_698
699,1965,1,56,South African Grand Prix,1965-01-01 00:00:00,00:00:00,races_699
700,1965,2,6,Monaco Grand Prix,1965-05-30 00:00:00,00:00:00,races_700
701,1965,3,13,Belgian Grand Prix,1965-06-13 00:00:00,00:00:00,races_701
702,1965,4,51,French Grand Prix,1965-06-27 00:00:00,00:00:00,races_702
703,1965,5,9,British Grand Prix,1965-07-10 00:00:00,00:00:00,races_703
704,1965,6,39,Dutch Grand Prix,1965-07-18 00:00:00,00:00:00,races_704
705,1965,7,20,German Grand Prix,1965-08-01 00:00:00,00:00:00,races_705
706,1965,8,14,Italian Grand Prix,1965-09-12 00:00:00,00:00:00,races_706
707,1965,9,46,United States Grand Prix,1965-10-03 00:00:00,00:00:00,races_707
708,1965,10,32,Mexican Grand Prix,1965-10-24 00:00:00,00:00:00,races_708
709,1964,1,6,Monaco Grand Prix,1964-05-10 00:00:00,00:00:00,races_709
710,1964,2,39,Dutch Grand Prix,1964-05-24 00:00:00,00:00:00,races_710
711,1964,3,13,Belgian Grand Prix,1964-06-14 00:00:00,00:00:00,races_711
712,1964,4,53,French Grand Prix,1964-06-28 00:00:00,00:00:00,races_712
713,1964,5,38,British Grand Prix,1964-07-11 00:00:00,00:00:00,races_713
714,1964,6,20,German Grand Prix,1964-08-02 00:00:00,00:00:00,races_714
715,1964,7,57,Austrian Grand Prix,1964-08-23 00:00:00,00:00:00,races_715
716,1964,8,14,Italian Grand Prix,1964-09-06 00:00:00,00:00:00,races_716
717,1964,9,46,United States Grand Prix,1964-10-04 00:00:00,00:00:00,races_717
718,1964,10,32,Mexican Grand Prix,1964-10-25 00:00:00,00:00:00,races_718
719,1963,1,6,Monaco Grand Prix,1963-05-26 00:00:00,00:00:00,races_719
720,1963,2,13,Belgian Grand Prix,1963-06-09 00:00:00,00:00:00,races_720
721,1963,3,39,Dutch Grand Prix,1963-06-23 00:00:00,00:00:00,races_721
722,1963,4,55,French Grand Prix,1963-06-30 00:00:00,00:00:00,races_722
723,1963,5,9,British Grand Prix,1963-07-20 00:00:00,00:00:00,races_723
724,1963,6,20,German Grand Prix,1963-08-04 00:00:00,00:00:00,races_724
725,1963,7,14,Italian Grand Prix,1963-09-08 00:00:00,00:00:00,races_725
726,1963,8,46,United States Grand Prix,1963-10-06 00:00:00,00:00:00,races_726
727,1963,9,32,Mexican Grand Prix,1963-10-27 00:00:00,00:00:00,races_727
728,1963,10,56,South African Grand Prix,1963-12-28 00:00:00,00:00:00,races_728
729,1962,1,39,Dutch Grand Prix,1962-05-20 00:00:00,00:00:00,races_729
730,1962,2,6,Monaco Grand Prix,1962-06-03 00:00:00,00:00:00,races_730
731,1962,3,13,Belgian Grand Prix,1962-06-17 00:00:00,00:00:00,races_731
732,1962,4,53,French Grand Prix,1962-07-08 00:00:00,00:00:00,races_732
733,1962,5,58,British Grand Prix,1962-07-21 00:00:00,00:00:00,races_733
734,1962,6,20,German Grand Prix,1962-08-05 00:00:00,00:00:00,races_734
735,1962,7,14,Italian Grand Prix,1962-09-16 00:00:00,00:00:00,races_735
736,1962,8,46,United States Grand Prix,1962-10-07 00:00:00,00:00:00,races_736
737,1962,9,56,South African Grand Prix,1962-12-29 00:00:00,00:00:00,races_737
738,1961,1,6,Monaco Grand Prix,1961-05-14 00:00:00,00:00:00,races_738
739,1961,2,39,Dutch Grand Prix,1961-05-22 00:00:00,00:00:00,races_739
740,1961,3,13,Belgian Grand Prix,1961-06-18 00:00:00,00:00:00,races_740
741,1961,4,55,French Grand Prix,1961-07-02 00:00:00,00:00:00,races_741
742,1961,5,58,British Grand Prix,1961-07-15 00:00:00,00:00:00,races_742
743,1961,6,20,German Grand Prix,1961-08-06 00:00:00,00:00:00,races_743
744,1961,7,14,Italian Grand Prix,1961-09-10 00:00:00,00:00:00,races_744
745,1961,8,46,United States Grand Prix,1961-10-08 00:00:00,00:00:00,races_745
746,1960,1,25,Argentine Grand Prix,1960-02-07 00:00:00,00:00:00,races_746
747,1960,2,6,Monaco Grand Prix,1960-05-29 00:00:00,00:00:00,races_747
748,1960,3,19,Indianapolis 500,1960-05-30 00:00:00,00:00:00,races_748
749,1960,4,39,Dutch Grand Prix,1960-06-06 00:00:00,00:00:00,races_749
750,1960,5,13,Belgian Grand Prix,1960-06-19 00:00:00,00:00:00,races_750
751,1960,6,55,French Grand Prix,1960-07-03 00:00:00,00:00:00,races_751
752,1960,7,9,British Grand Prix,1960-07-16 00:00:00,00:00:00,races_752
753,1960,8,59,Portuguese Grand Prix,1960-08-14 00:00:00,00:00:00,races_753
754,1960,9,14,Italian Grand Prix,1960-09-04 00:00:00,00:00:00,races_754
755,1960,10,60,United States Grand Prix,1960-11-20 00:00:00,00:00:00,races_755
756,1959,1,6,Monaco Grand Prix,1959-05-10 00:00:00,00:00:00,races_756
757,1959,2,19,Indianapolis 500,1959-05-30 00:00:00,00:00:00,races_757
758,1959,3,39,Dutch Grand Prix,1959-05-31 00:00:00,00:00:00,races_758
759,1959,4,55,French Grand Prix,1959-07-05 00:00:00,00:00:00,races_759
760,1959,5,58,British Grand Prix,1959-07-18 00:00:00,00:00:00,races_760
761,1959,6,61,German Grand Prix,1959-08-02 00:00:00,00:00:00,races_761
762,1959,7,62,Portuguese Grand Prix,1959-08-23 00:00:00,00:00:00,races_762
763,1959,8,14,Italian Grand Prix,1959-09-13 00:00:00,00:00:00,races_763
764,1959,9,63,United States Grand Prix,1959-12-12 00:00:00,00:00:00,races_764
765,1958,1,25,Argentine Grand Prix,1958-01-19 00:00:00,00:00:00,races_765
766,1958,2,6,Monaco Grand Prix,1958-05-18 00:00:00,00:00:00,races_766
767,1958,3,39,Dutch Grand Prix,1958-05-26 00:00:00,00:00:00,races_767
768,1958,4,19,Indianapolis 500,1958-05-30 00:00:00,00:00:00,races_768
769,1958,5,13,Belgian Grand Prix,1958-06-15 00:00:00,00:00:00,races_769
770,1958,6,55,French Grand Prix,1958-07-06 00:00:00,00:00:00,races_770
771,1958,7,9,British Grand Prix,1958-07-19 00:00:00,00:00:00,races_771
772,1958,8,20,German Grand Prix,1958-08-03 00:00:00,00:00:00,races_772
773,1958,9,59,Portuguese Grand Prix,1958-08-24 00:00:00,00:00:00,races_773
774,1958,10,14,Italian Grand Prix,1958-09-07 00:00:00,00:00:00,races_774
775,1958,11,64,Moroccan Grand Prix,1958-10-19 00:00:00,00:00:00,races_775
776,1957,1,25,Argentine Grand Prix,1957-01-13 00:00:00,00:00:00,races_776
777,1957,2,6,Monaco Grand Prix,1957-05-19 00:00:00,00:00:00,races_777
778,1957,3,19,Indianapolis 500,1957-05-30 00:00:00,00:00:00,races_778
779,1957,4,53,French Grand Prix,1957-07-07 00:00:00,00:00:00,races_779
780,1957,5,58,British Grand Prix,1957-07-20 00:00:00,00:00:00,races_780
781,1957,6,20,German Grand Prix,1957-08-04 00:00:00,00:00:00,races_781
782,1957,7,65,Pescara Grand Prix,1957-08-18 00:00:00,00:00:00,races_782
783,1957,8,14,Italian Grand Prix,1957-09-08 00:00:00,00:00:00,races_783
784,1956,1,25,Argentine Grand Prix,1956-01-22 00:00:00,00:00:00,races_784
785,1956,2,6,Monaco Grand Prix,1956-05-13 00:00:00,00:00:00,races_785
786,1956,3,19,Indianapolis 500,1956-05-30 00:00:00,00:00:00,races_786
787,1956,4,13,Belgian Grand Prix,1956-06-03 00:00:00,00:00:00,races_787
788,1956,5,55,French Grand Prix,1956-07-01 00:00:00,00:00:00,races_788
789,1956,6,9,British Grand Prix,1956-07-14 00:00:00,00:00:00,races_789
790,1956,7,20,German Grand Prix,1956-08-05 00:00:00,00:00:00,races_790
791,1956,8,14,Italian Grand Prix,1956-09-02 00:00:00,00:00:00,races_791
792,1955,1,25,Argentine Grand Prix,1955-01-16 00:00:00,00:00:00,races_792
793,1955,2,6,Monaco Grand Prix,1955-05-22 00:00:00,00:00:00,races_793
794,1955,3,19,Indianapolis 500,1955-05-30 00:00:00,00:00:00,races_794
795,1955,4,13,Belgian Grand Prix,1955-06-05 00:00:00,00:00:00,races_795
796,1955,5,39,Dutch Grand Prix,1955-06-19 00:00:00,00:00:00,races_796
797,1955,6,58,British Grand Prix,1955-07-16 00:00:00,00:00:00,races_797
798,1955,7,14,Italian Grand Prix,1955-09-11 00:00:00,00:00:00,races_798
799,1954,1,25,Argentine Grand Prix,1954-01-17 00:00:00,00:00:00,races_799
800,1954,2,19,Indianapolis 500,1954-05-31 00:00:00,00:00:00,races_800
801,1954,3,13,Belgian Grand Prix,1954-06-20 00:00:00,00:00:00,races_801
802,1954,4,55,French Grand Prix,1954-07-04 00:00:00,00:00:00,races_802
803,1954,5,9,British Grand Prix,1954-07-17 00:00:00,00:00:00,races_803
804,1954,6,20,German Grand Prix,1954-08-01 00:00:00,00:00:00,races_804
805,1954,7,66,Swiss Grand Prix,1954-08-22 00:00:00,00:00:00,races_805
806,1954,8,14,Italian Grand Prix,1954-09-05 00:00:00,00:00:00,races_806
807,1954,9,67,Spanish Grand Prix,1954-10-24 00:00:00,00:00:00,races_807
808,1953,1,25,Argentine Grand Prix,1953-01-18 00:00:00,00:00:00,races_808
809,1953,2,19,Indianapolis 500,1953-05-30 00:00:00,00:00:00,races_809
810,1953,3,39,Dutch Grand Prix,1953-06-07 00:00:00,00:00:00,races_810
811,1953,4,13,Belgian Grand Prix,1953-06-21 00:00:00,00:00:00,races_811
812,1953,5,55,French Grand Prix,1953-07-05 00:00:00,00:00:00,races_812
813,1953,6,9,British Grand Prix,1953-07-18 00:00:00,00:00:00,races_813
814,1953,7,20,German Grand Prix,1953-08-02 00:00:00,00:00:00,races_814
815,1953,8,66,Swiss Grand Prix,1953-08-23 00:00:00,00:00:00,races_815
816,1953,9,14,Italian Grand Prix,1953-09-13 00:00:00,00:00:00,races_816
817,1952,1,66,Swiss Grand Prix,1952-05-18 00:00:00,00:00:00,races_817
818,1952,2,19,Indianapolis 500,1952-05-30 00:00:00,00:00:00,races_818
819,1952,3,13,Belgian Grand Prix,1952-06-22 00:00:00,00:00:00,races_819
820,1952,4,53,French Grand Prix,1952-07-06 00:00:00,00:00:00,races_820
821,1952,5,9,British Grand Prix,1952-07-19 00:00:00,00:00:00,races_821
822,1952,6,20,German Grand Prix,1952-08-03 00:00:00,00:00:00,races_822
823,1952,7,39,Dutch Grand Prix,1952-08-17 00:00:00,00:00:00,races_823
824,1952,8,14,Italian Grand Prix,1952-09-07 00:00:00,00:00:00,races_824
825,1951,1,66,Swiss Grand Prix,1951-05-27 00:00:00,00:00:00,races_825
826,1951,2,19,Indianapolis 500,1951-05-30 00:00:00,00:00:00,races_826
827,1951,3,13,Belgian Grand Prix,1951-06-17 00:00:00,00:00:00,races_827
828,1951,4,55,French Grand Prix,1951-07-01 00:00:00,00:00:00,races_828
829,1951,5,9,British Grand Prix,1951-07-14 00:00:00,00:00:00,races_829
830,1951,6,20,German Grand Prix,1951-07-29 00:00:00,00:00:00,races_830
831,1951,7,14,Italian Grand Prix,1951-09-16 00:00:00,00:00:00,races_831
832,1951,8,67,Spanish Grand Prix,1951-10-28 00:00:00,00:00:00,races_832
833,1950,1,9,British Grand Prix,1950-05-13 00:00:00,00:00:00,races_833
834,1950,2,6,Monaco Grand Prix,1950-05-21 00:00:00,00:00:00,races_834
835,1950,3,19,Indianapolis 500,1950-05-30 00:00:00,00:00:00,races_835
836,1950,4,66,Swiss Grand Prix,1950-06-04 00:00:00,00:00:00,races_836
837,1950,5,13,Belgian Grand Prix,1950-06-18 00:00:00,00:00:00,races_837
838,1950,6,55,French Grand Prix,1950-07-02 00:00:00,00:00:00,races_838
839,1950,7,14,Italian Grand Prix,1950-09-03 00:00:00,00:00:00,races_839
841,2011,1,1,Australian Grand Prix,2011-03-27 06:00:00,06:00:00,races_840
842,2011,2,2,Malaysian Grand Prix,2011-04-10 08:00:00,08:00:00,races_841
843,2011,3,17,Chinese Grand Prix,2011-04-17 07:00:00,07:00:00,races_842
844,2011,4,5,Turkish Grand Prix,2011-05-08 12:00:00,12:00:00,races_843
845,2011,5,4,Spanish Grand Prix,2011-05-22 12:00:00,12:00:00,races_844
846,2011,6,6,Monaco Grand Prix,2011-05-29 12:00:00,12:00:00,races_845
847,2011,7,7,Canadian Grand Prix,2011-06-12 17:00:00,17:00:00,races_846
848,2011,8,12,European Grand Prix,2011-06-26 12:00:00,12:00:00,races_847
849,2011,9,9,British Grand Prix,2011-07-10 12:00:00,12:00:00,races_848
850,2011,10,20,German Grand Prix,2011-07-24 12:00:00,12:00:00,races_849
851,2011,11,11,Hungarian Grand Prix,2011-07-31 12:00:00,12:00:00,races_850
852,2011,12,13,Belgian Grand Prix,2011-08-28 12:00:00,12:00:00,races_851
853,2011,13,14,Italian Grand Prix,2011-09-11 12:00:00,12:00:00,races_852
854,2011,14,15,Singapore Grand Prix,2011-09-25 12:00:00,12:00:00,races_853
855,2011,15,22,Japanese Grand Prix,2011-10-09 06:00:00,06:00:00,races_854
856,2011,16,35,Korean Grand Prix,2011-10-16 06:00:00,06:00:00,races_855
857,2011,17,68,Indian Grand Prix,2011-10-30 09:30:00,09:30:00,races_856
858,2011,18,24,Abu Dhabi Grand Prix,2011-11-13 13:00:00,13:00:00,races_857
859,2011,19,18,Brazilian Grand Prix,2011-11-27 16:00:00,16:00:00,races_858
860,2012,1,1,Australian Grand Prix,2012-03-18 06:00:00,06:00:00,races_859
861,2012,2,2,Malaysian Grand Prix,2012-03-25 08:00:00,08:00:00,races_860
862,2012,3,17,Chinese Grand Prix,2012-04-15 07:00:00,07:00:00,races_861
863,2012,4,3,Bahrain Grand Prix,2012-04-22 12:00:00,12:00:00,races_862
864,2012,5,4,Spanish Grand Prix,2012-05-13 12:00:00,12:00:00,races_863
865,2012,6,6,Monaco Grand Prix,2012-05-27 12:00:00,12:00:00,races_864
866,2012,7,7,Canadian Grand Prix,2012-06-10 18:00:00,18:00:00,races_865
867,2012,8,12,European Grand Prix,2012-06-24 12:00:00,12:00:00,races_866
868,2012,9,9,British Grand Prix,2012-07-08 12:00:00,12:00:00,races_867
869,2012,10,10,German Grand Prix,2012-07-22 12:00:00,12:00:00,races_868
870,2012,11,11,Hungarian Grand Prix,2012-07-29 12:00:00,12:00:00,races_869
871,2012,12,13,Belgian Grand Prix,2012-09-02 12:00:00,12:00:00,races_870
872,2012,13,14,Italian Grand Prix,2012-09-09 12:00:00,12:00:00,races_871
873,2012,14,15,Singapore Grand Prix,2012-09-23 12:00:00,12:00:00,races_872
874,2012,15,22,Japanese Grand Prix,2012-10-07 06:00:00,06:00:00,races_873
875,2012,16,35,Korean Grand Prix,2012-10-14 06:00:00,06:00:00,races_874
876,2012,17,68,Indian Grand Prix,2012-10-28 09:30:00,09:30:00,races_875
877,2012,18,24,Abu Dhabi Grand Prix,2012-11-04 13:00:00,13:00:00,races_876
878,2012,19,69,United States Grand Prix,2012-11-18 19:00:00,19:00:00,races_877
879,2012,20,18,Brazilian Grand Prix,2012-11-25 16:00:00,16:00:00,races_878
880,2013,1,1,Australian Grand Prix,2013-03-17 06:00:00,06:00:00,races_879
881,2013,2,2,Malaysian Grand Prix,2013-03-24 08:00:00,08:00:00,races_880
882,2013,3,17,Chinese Grand Prix,2013-04-14 07:00:00,07:00:00,races_881
883,2013,4,3,Bahrain Grand Prix,2013-04-21 12:00:00,12:00:00,races_882
884,2013,5,4,Spanish Grand Prix,2013-05-12 12:00:00,12:00:00,races_883
885,2013,6,6,Monaco Grand Prix,2013-05-26 12:00:00,12:00:00,races_884
886,2013,7,7,Canadian Grand Prix,2013-06-09 18:00:00,18:00:00,races_885
887,2013,8,9,British Grand Prix,2013-06-30 12:00:00,12:00:00,races_886
888,2013,9,20,German Grand Prix,2013-07-07 12:00:00,12:00:00,races_887
890,2013,10,11,Hungarian Grand Prix,2013-07-28 12:00:00,12:00:00,races_888
891,2013,11,13,Belgian Grand Prix,2013-08-25 12:00:00,12:00:00,races_889
892,2013,12,14,Italian Grand Prix,2013-09-08 12:00:00,12:00:00,races_890
893,2013,13,15,Singapore Grand Prix,2013-09-22 12:00:00,12:00:00,races_891
894,2013,14,35,Korean Grand Prix,2013-10-06 06:00:00,06:00:00,races_892
895,2013,15,22,Japanese Grand Prix,2013-10-13 06:00:00,06:00:00,races_893
896,2013,16,68,Indian Grand Prix,2013-10-27 09:30:00,09:30:00,races_894
897,2013,17,24,Abu Dhabi Grand Prix,2013-11-03 13:00:00,13:00:00,races_895
898,2013,18,69,United States Grand Prix,2013-11-17 19:00:00,19:00:00,races_896
899,2013,19,18,Brazilian Grand Prix,2013-11-24 16:00:00,16:00:00,races_897
900,2014,1,1,Australian Grand Prix,2014-03-16 06:00:00,06:00:00,races_898
901,2014,2,2,Malaysian Grand Prix,2014-03-30 08:00:00,08:00:00,races_899
902,2014,3,3,Bahrain Grand Prix,2014-04-06 15:00:00,15:00:00,races_900
903,2014,4,17,Chinese Grand Prix,2014-04-20 07:00:00,07:00:00,races_901
904,2014,5,4,Spanish Grand Prix,2014-05-11 12:00:00,12:00:00,races_902
905,2014,6,6,Monaco Grand Prix,2014-05-25 12:00:00,12:00:00,races_903
906,2014,7,7,Canadian Grand Prix,2014-06-08 18:00:00,18:00:00,races_904
907,2014,8,70,Austrian Grand Prix,2014-06-22 12:00:00,12:00:00,races_905
908,2014,9,9,British Grand Prix,2014-07-06 12:00:00,12:00:00,races_906
909,2014,10,10,German Grand Prix,2014-07-20 12:00:00,12:00:00,races_907
910,2014,11,11,Hungarian Grand Prix,2014-07-27 12:00:00,12:00:00,races_908
911,2014,12,13,Belgian Grand Prix,2014-08-24 12:00:00,12:00:00,races_909
912,2014,13,14,Italian Grand Prix,2014-09-07 12:00:00,12:00:00,races_910
913,2014,14,15,Singapore Grand Prix,2014-09-21 12:00:00,12:00:00,races_911
914,2014,15,22,Japanese Grand Prix,2014-10-05 06:00:00,06:00:00,races_912
915,2014,16,71,Russian Grand Prix,2014-10-12 11:00:00,11:00:00,races_913
916,2014,17,69,United States Grand Prix,2014-11-02 20:00:00,20:00:00,races_914
917,2014,18,18,Brazilian Grand Prix,2014-11-09 16:00:00,16:00:00,races_915
918,2014,19,24,Abu Dhabi Grand Prix,2014-11-23 13:00:00,13:00:00,races_916
931,2015,6,6,Monaco Grand Prix,2015-05-24 12:00:00,12:00:00,races_917
932,2015,7,7,Canadian Grand Prix,2015-06-07 18:00:00,18:00:00,races_918
929,2015,4,3,Bahrain Grand Prix,2015-04-19 15:00:00,15:00:00,races_919
930,2015,5,4,Spanish Grand Prix,2015-05-10 12:00:00,12:00:00,races_920
928,2015,3,17,Chinese Grand Prix,2015-04-12 06:00:00,06:00:00,races_921
926,2015,1,1,Australian Grand Prix,2015-03-15 05:00:00,05:00:00,races_922
927,2015,2,2,Malaysian Grand Prix,2015-03-29 07:00:00,07:00:00,races_923
933,2015,8,70,Austrian Grand Prix,2015-06-21 12:00:00,12:00:00,races_924
934,2015,9,9,British Grand Prix,2015-07-05 12:00:00,12:00:00,races_925
936,2015,10,11,Hungarian Grand Prix,2015-07-26 12:00:00,12:00:00,races_926
937,2015,11,13,Belgian Grand Prix,2015-08-23 12:00:00,12:00:00,races_927
938,2015,12,14,Italian Grand Prix,2015-09-06 12:00:00,12:00:00,races_928
939,2015,13,15,Singapore Grand Prix,2015-09-20 12:00:00,12:00:00,races_929
940,2015,14,22,Japanese Grand Prix,2015-09-27 05:00:00,05:00:00,races_930
941,2015,15,71,Russian Grand Prix,2015-10-11 11:00:00,11:00:00,races_931
942,2015,16,69,United States Grand Prix,2015-10-25 19:00:00,19:00:00,races_932
943,2015,17,32,Mexican Grand Prix,2015-11-01 19:00:00,19:00:00,races_933
944,2015,18,18,Brazilian Grand Prix,2015-11-15 16:00:00,16:00:00,races_934
945,2015,19,24,Abu Dhabi Grand Prix,2015-11-29 13:00:00,13:00:00,races_935
948,2016,1,1,Australian Grand Prix,2016-03-20 05:00:00,05:00:00,races_936
949,2016,2,3,Bahrain Grand Prix,2016-04-03 15:00:00,15:00:00,races_937
950,2016,3,17,Chinese Grand Prix,2016-04-17 06:00:00,06:00:00,races_938
951,2016,4,71,Russian Grand Prix,2016-05-01 12:00:00,12:00:00,races_939
952,2016,5,4,Spanish Grand Prix,2016-05-15 12:00:00,12:00:00,races_940
953,2016,6,6,Monaco Grand Prix,2016-05-29 12:00:00,12:00:00,races_941
954,2016,7,7,Canadian Grand Prix,2016-06-12 18:00:00,18:00:00,races_942
955,2016,8,73,European Grand Prix,2016-06-19 13:00:00,13:00:00,races_943
956,2016,9,70,Austrian Grand Prix,2016-07-03 12:00:00,12:00:00,races_944
957,2016,10,9,British Grand Prix,2016-07-10 12:00:00,12:00:00,races_945
958,2016,11,11,Hungarian Grand Prix,2016-07-24 12:00:00,12:00:00,races_946
959,2016,12,10,German Grand Prix,2016-07-31 12:00:00,12:00:00,races_947
960,2016,13,13,Belgian Grand Prix,2016-08-28 12:00:00,12:00:00,races_948
961,2016,14,14,Italian Grand Prix,2016-09-04 12:00:00,12:00:00,races_949
962,2016,15,15,Singapore Grand Prix,2016-09-18 12:00:00,12:00:00,races_950
963,2016,16,2,Malaysian Grand Prix,2016-10-02 07:00:00,07:00:00,races_951
964,2016,17,22,Japanese Grand Prix,2016-10-09 05:00:00,05:00:00,races_952
965,2016,18,69,United States Grand Prix,2016-10-23 19:00:00,19:00:00,races_953
966,2016,19,32,Mexican Grand Prix,2016-10-30 19:00:00,19:00:00,races_954
967,2016,20,18,Brazilian Grand Prix,2016-11-13 16:00:00,16:00:00,races_955
968,2016,21,24,Abu Dhabi Grand Prix,2016-11-27 13:00:00,13:00:00,races_956
969,2017,1,1,Australian Grand Prix,2017-03-26 05:00:00,05:00:00,races_957
970,2017,2,17,Chinese Grand Prix,2017-04-09 06:00:00,06:00:00,races_958
971,2017,3,3,Bahrain Grand Prix,2017-04-16 15:00:00,15:00:00,races_959
972,2017,4,71,Russian Grand Prix,2017-04-30 12:00:00,12:00:00,races_960
973,2017,5,4,Spanish Grand Prix,2017-05-14 12:00:00,12:00:00,races_961
974,2017,6,6,Monaco Grand Prix,2017-05-28 12:00:00,12:00:00,races_962
975,2017,7,7,Canadian Grand Prix,2017-06-11 18:00:00,18:00:00,races_963
976,2017,8,73,Azerbaijan Grand Prix,2017-06-25 13:00:00,13:00:00,races_964
977,2017,9,70,Austrian Grand Prix,2017-07-09 12:00:00,12:00:00,races_965
978,2017,10,9,British Grand Prix,2017-07-16 12:00:00,12:00:00,races_966
979,2017,11,11,Hungarian Grand Prix,2017-07-30 12:00:00,12:00:00,races_967
980,2017,12,13,Belgian Grand Prix,2017-08-27 12:00:00,12:00:00,races_968
981,2017,13,14,Italian Grand Prix,2017-09-03 12:00:00,12:00:00,races_969
982,2017,14,15,Singapore Grand Prix,2017-09-17 12:00:00,12:00:00,races_970
983,2017,15,2,Malaysian Grand Prix,2017-10-01 07:00:00,07:00:00,races_971
984,2017,16,22,Japanese Grand Prix,2017-10-08 05:00:00,05:00:00,races_972
985,2017,17,69,United States Grand Prix,2017-10-22 19:00:00,19:00:00,races_973
986,2017,18,32,Mexican Grand Prix,2017-10-29 19:00:00,19:00:00,races_974
987,2017,19,18,Brazilian Grand Prix,2017-11-12 16:00:00,16:00:00,races_975
988,2017,20,24,Abu Dhabi Grand Prix,2017-11-26 13:00:00,13:00:00,races_976
989,2018,1,1,Australian Grand Prix,2018-03-25 05:10:00,05:10:00,races_977
990,2018,2,3,Bahrain Grand Prix,2018-04-08 15:10:00,15:10:00,races_978
991,2018,3,17,Chinese Grand Prix,2018-04-15 06:10:00,06:10:00,races_979
992,2018,4,73,Azerbaijan Grand Prix,2018-04-29 12:10:00,12:10:00,races_980
993,2018,5,4,Spanish Grand Prix,2018-05-13 13:10:00,13:10:00,races_981
994,2018,6,6,Monaco Grand Prix,2018-05-27 13:10:00,13:10:00,races_982
995,2018,7,7,Canadian Grand Prix,2018-06-10 18:10:00,18:10:00,races_983
996,2018,8,34,French Grand Prix,2018-06-24 14:10:00,14:10:00,races_984
997,2018,9,70,Austrian Grand Prix,2018-07-01 13:10:00,13:10:00,races_985
998,2018,10,9,British Grand Prix,2018-07-08 13:10:00,13:10:00,races_986
999,2018,11,10,German Grand Prix,2018-07-22 13:10:00,13:10:00,races_987
1000,2018,12,11,Hungarian Grand Prix,2018-07-29 13:10:00,13:10:00,races_988
1001,2018,13,13,Belgian Grand Prix,2018-08-26 13:10:00,13:10:00,races_989
1002,2018,14,14,Italian Grand Prix,2018-09-02 13:10:00,13:10:00,races_990
