row_id,movie_id,title,description,release_date,duration
movies_258,Q102410713,Gaza mon amour,2020 film by Tarzan Nasser und Arab Nasser,2020-09-05T00:00:00Z,87.0
movies_259,Q102411430,The Beast,2020 film directed by Ludovico Di Martino,2020-11-26T00:00:00Z,
movies_260,Q102438,Harry Potter and the Philosopher's Stone,2001 film directed by Chris Columbus,2001-11-04T00:00:00Z,152.0
movies_261,Q1024400,CSNY/Déjà Vu,2008 film by Neil Young,2008-01-01T00:00:00Z,96.0
movies_262,Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-05-31T00:00:00Z,141.0
movies_263,Q1024660,Cash,2008 film by Éric Besnard,2008-01-01T00:00:00Z,100.0
movies_264,Q1024664,Cash,2010 film directed by Stephen Milburn Anderson,2010-01-01T00:00:00Z,108.0
movies_265,Q1024838,Cabin Fever,2002 film directed by Eli Roth,2002-09-14T00:00:00Z,93.0
movies_266,Q102501471,Welcome To Sudden Death,2020 film,2020-01-01T00:00:00Z,81.0
movies_267,Q102509510,The Harder They Fall,2021 film directed by Jeymes Samuel,2021-01-01T00:00:00Z,139.0
movies_268,Q1025721,Caged,2010 film directed by Yann Gozlan,2010-10-06T00:00:00Z,84.0
movies_269,Q1025973,Cairo Time,2009 film by Ruba Nadda,2009-10-09T00:00:00Z,90.0
movies_270,Q10260902,Corrupção,2007 film by João Botelho,2007-01-01T00:00:00Z,90.0
movies_271,Q10261480,Delicate Crime,2005 film by Beto Brant,2005-09-11T00:00:00Z,87.0
movies_272,Q10261785,Cronicamente Inviável,2000 film by Sérgio Bianchi,2000-01-01T00:00:00Z,101.0
movies_273,Q10262415,Curitiba Zero Grau,2010 film by Eloi Pires Ferreira,2010-10-04T00:00:00Z,105.0
movies_274,Q10263747,Daisy Diamond,2007 film by Simon Staho,2007-09-28T00:00:00Z,99.0
movies_275,Q10264518,De Pernas pro Ar 2,2012 film by Roberto Santucci,2012-12-28T00:00:00Z,99.0
movies_276,Q1026470,Beverly Hills Chihuahua 3: Viva la Fiesta!,2012 film directed by Lev L. Spiro,2012-09-03T00:00:00Z,89.0
movies_277,Q10265557,Happy Desert (Deserto Feliz),2007 film by Paulo Caldas,2007-04-23T00:00:00Z,88.0
movies_278,Q10265719,Destiny Road,2012 film,2012-01-01T00:00:00Z,102.0
movies_279,Q1026647,The Baytown Outlaws,2012 film by Barry Battles,2012-01-01T00:00:00Z,98.0
movies_280,Q1026732,Fade to Black,2006 film by Oliver Parker,2006-01-01T00:00:00Z,104.0
movies_281,Q10267445,Dive!!,2008 film by Naoto Kumazawa,2008-01-01T00:00:00Z,115.0
movies_282,Q10267553,In Therapy,2009 film by José Alvarenga Júnior,2009-04-17T00:00:00Z,90.0
movies_283,Q1026756,Beverly Hills Chihuahua 2,2011 film directed by Alex Zamm,2011-02-01T00:00:00Z,89.0
movies_284,Q1026872,The Paperboy,2012 film by Lee Daniels,2012-05-24T00:00:00Z,101.0
movies_285,Q1026875,I Hate Luv Storys,2010 film by Punit Malhotra,2010-01-01T00:00:00Z,135.0
movies_286,Q10269870,Did You Score?,2012 film by Felipe Joffily,2012-01-01T00:00:00Z,100.0
movies_287,Q1027087,Call Girl,2007 Portuguese film directed by António-Pedro Vasconcelos,2007-01-01T00:00:00Z,136.0
movies_288,Q1027175,The Wedding Date,2005 film directed by Clare Kilner,2005-01-01T00:00:00Z,86.0
movies_289,Q10272103,Elvis & Madona,2010 film,2010-03-28T00:00:00Z,105.0
movies_290,Q1027302,Calling Hedy Lamarr,2006 documentary film directed by Georg Misch,2006-05-12T00:00:00Z,72.0
movies_291,Q10273500,Once Upon a Time in Rio,2008 film by Breno Silveira,2008-07-25T00:00:00Z,117.0
movies_292,Q1027387,Fighting,2009 film directed by Dito Montiel,2009-04-24T00:00:00Z,105.0
movies_293,Q10275307,Esquece Tudo O Que Te Disse,2002 film by António Ferreira,2002-01-01T00:00:00Z,108.0
movies_294,Q10277912,I'd Receive the Worst News from Your Beautiful Lips,2011 film by Beto Brant,2011-01-01T00:00:00Z,100.0
movies_295,Q1027834,The Cave,2005 film directed by Bruce Hunt,2005-08-26T00:00:00Z,97.0
movies_296,Q10279936,Family Sins,2004 film directed by Graeme Clifford,2004-01-01T00:00:00Z,86.0
movies_297,Q10280016,Fantasia Lusitana,2010 film by João Canijo,2010-01-01T00:00:00Z,65.0
movies_298,Q10280514,Federal,2010 film by Erik de Castro,2010-09-26T00:00:00Z,91.0
movies_299,Q1028206,Lucky 13,2005 film,2005-01-01T00:00:00Z,95.0
movies_300,Q10282320,Filme da Treta,2006 film by José Sacramento,2006-01-01T00:00:00Z,91.0
movies_301,Q10282323,Filme do Desassossego,2010 film by João Botelho,2010-01-01T00:00:00Z,90.0
movies_302,Q10283120,Women in Temptation,2010 film by Jiří Vejdělek,2010-03-18T00:00:00Z,112.0
movies_303,Q1028330,City Without Baseball,2008 Hong Kong film by Lawrence Ah Mon and Scud,2008-03-22T00:00:00Z,100.0
movies_304,Q1028548,Jonas Brothers: The 3D Concert Experience,2009 film by Bruce Hendricks,2009-02-27T00:00:00Z,76.0
movies_305,Q1028596,Va a ser que nadie es perfecto,2006 film by Joaquín Oristrell,2006-10-27T00:00:00Z,100.0
movies_306,Q10287994,Gaijin - Ama-me Como Sou,2005 film by Tizuka Yamasaki,2005-09-02T00:00:00Z,130.0
movies_307,Q10288404,Garrincha: Lonely Star,2003 film,2003-10-06T00:00:00Z,110.0
movies_308,Q10288958,George Michael: A Different Story,2005 film by Southan Morris,2004-01-01T00:00:00Z,93.0
movies_309,Q102892478,The Child Sheikh,2012 film by Hamid Benani,2012-01-15T00:00:00Z,80.0
movies_310,Q10289358,Getting Levi's Johnson,2010 pornographic film directed by Chris Steele,2010-01-01T00:00:00Z,
movies_311,Q10290444,Ingenious,2009 film directed by Jeff Balsmeyer,2009-01-01T00:00:00Z,85.0
movies_312,Q10290528,Gonzaga — de Pai pra Filho,2012 film by Breno Silveira,2012-10-26T00:00:00Z,120.0
movies_313,Q1029212,Bernie,2011 film directed by Richard Linklater,2011-06-16T00:00:00Z,104.0
movies_314,Q10292507,Summer Song,2011 film by Aram Rappaport,2011-01-01T00:00:00Z,100.0
movies_315,Q102930973,Step Dogs,2013 film directed by Geoff Anderson,2013-01-01T00:00:00Z,82.0
movies_316,Q1029345,Man of Vendetta,2010 South Korean film directed by Woo Min-ho,2010-07-01T00:00:00Z,110.0
movies_317,Q10293496,Hace tiempo pasó un forastero,2008 film,2008-01-01T00:00:00Z,20.0
movies_318,Q10294054,Hatley High,2003 film by Philip Price,2003-01-01T00:00:00Z,90.0
movies_319,Q1029510,Kamen Rider Hibiki & The Seven Senki,2005 film by Tarō Sakamoto,2005-09-03T00:00:00Z,90.0
movies_320,Q1029529,Amusement,2008 film directed by John Simpson,2008-10-09T00:00:00Z,85.0
movies_321,Q1029548,Chak De! India,2007 film directed by Shimit Amin,2007-08-10T00:00:00Z,152.0
movies_322,Q10296795,Ai no Kotodama,2007 film by Satoshi Kaneda,2007-01-01T00:00:00Z,72.0
movies_323,Q10297138,Jamie and Jessie are not together,2011 film by Wendy Jo Carlton,2011-01-01T00:00:00Z,
movies_324,Q1029722,Camouflage,2001 film by James Keach,2001-01-09T00:00:00Z,93.0
movies_325,Q1029789,Camp Cuddly Pines Powertool Massacre,2005 film by Jonathan Morgan,2005-01-01T00:00:00Z,151.0
movies_326,Q1030508,Max Steel: Forces of Nature,2005 film by Sean Sullivan,2005-01-01T00:00:00Z,52.0
movies_327,Q10307637,Jogo Subterrâneo,2005 film,2005-04-01T00:00:00Z,109.0
movies_328,Q10307713,The Hunger Games: Mockingjay – Part 2,2015 film directed by Francis Lawrence,2015-11-18T00:00:00Z,137.0
movies_329,Q1031257,Empire of the Wolves,2005 film directed by Chris Nahon,2005-01-01T00:00:00Z,123.0
movies_330,Q10312820,Julgamento,2007 film by Leonel Vieira,2007-01-01T00:00:00Z,110.0
movies_331,Q1031387,Intern Academy,2004 film by Dave Thomas,2004-01-01T00:00:00Z,90.0
movies_332,Q10314609,Out of This World,2004 film by Junji Sakamoto,2004-02-07T00:00:00Z,123.0
movies_333,Q10316505,Latitude Zero,2001 film by Toni Venturi,2001-02-09T00:00:00Z,85.0
movies_334,Q103165294,Prayer Never Fails,2016 film by Wes Miller,2016-01-01T00:00:00Z,
movies_335,Q10317165,Lena,2001 film,2001-01-01T00:00:00Z,95.0
movies_336,Q10318896,Lisbela e o Prisioneiro,2003 film by Guel Arraes,2003-08-22T00:00:00Z,106.0
movies_337,Q1031956,The Ages of Love,2011 film by Giovanni Veronesi,2011-02-25T00:00:00Z,127.0
movies_338,Q10321891,Lá Fora,2004 film by Fernando Lopes,2004-01-01T00:00:00Z,107.0
movies_339,Q10325672,"Maria, Mãe do Filho de Deus",2003 film by Moacyr Góes,2003-01-01T00:00:00Z,107.0
movies_340,Q10326180,"Love Me, Love My Money",2001 film by Wong Jing,2001-01-01T00:00:00Z,99.0
movies_341,Q10327416,The Dognapper,2013 film by Pedro Amorim,2013-10-04T00:00:00Z,113.0
movies_342,Q10328595,Memórias Póstumas,2001 film by André Klotzel,2001-02-14T00:00:00Z,101.0
movies_343,Q10329335,Meu Passado Me Condena,2013 film by Júlia Rezende,2013-10-25T00:00:00Z,102.0
movies_344,Q10330296,Minha Mãe é uma Peça,2013 film,2013-06-17T00:00:00Z,85.0
movies_345,Q10330320,Worms,2013 film from Brazil,2013-01-01T00:00:00Z,82.0
movies_346,Q1033136,Declaration of War,2011 film by Valérie Donzelli,2011-01-01T00:00:00Z,100.0
movies_347,Q1033185,Paradise: Love,2012 film directed by Ulrich Seidl,2012-05-18T00:00:00Z,120.0
movies_348,Q1033191,Death Race,2008 film directed by Paul W. S. Anderson,2008-01-01T00:00:00Z,105.0
movies_349,Q10332573,Mosaic,2007 animated superhero film directed by Roy Allen Smith,2007-01-01T00:00:00Z,
movies_350,Q1033304,Hum Tum,2004 film by Kunal Kohli,2004-05-28T00:00:00Z,136.0
movies_351,Q1033396,Cannibal,2006 film by Marian Dora,2006-01-01T00:00:00Z,90.0
movies_352,Q1033398,Welcome to the Jungle,2007 American found footage horror film by Jonathan Hensleigh,2007-01-01T00:00:00Z,83.0
movies_353,Q10335546,Narradores de Javé,2003 film by Eliane Caffé,2003-01-01T00:00:00Z,142.0
movies_354,Q10335947,Necrosis,2009 film by Jason Stephens,2009-01-01T00:00:00Z,90.0
movies_355,Q10337241,Nights,2000 film by Cláudia Tomaz,2000-01-01T00:00:00Z,73.0
movies_356,Q10337281,Nome Próprio,2007 film by Murilo Salles,2007-09-30T00:00:00Z,120.0
movies_357,Q103377646,Hustle,2022 film directed by Jeremiah Zagar,2022-06-08T00:00:00Z,117.0
movies_358,Q10338390,Não Se Pode Viver Sem Amor,2010 film by Jorge Durán,2010-01-01T00:00:00Z,100.0
movies_359,Q10338407,Not by Chance,2007 film,2007-01-01T00:00:00Z,90.0
movies_360,Q1033868,Second Name,2002 film by Paco Plaza,2002-11-15T00:00:00Z,93.0
movies_361,Q10338807,The Middle of the World,2003 film by Vicente Amorim,2003-08-11T00:00:00Z,85.0
movies_362,Q10338825,O Capacete Dourado (The Golden Helmet),2007 film by Jorge Cramez,2007-01-01T00:00:00Z,83.0
movies_363,Q10338882,O Circo das Qualidades Humanas,2000 film by Geraldo Veloso,2000-01-01T00:00:00Z,93.0
movies_364,Q10338974,Suely in the Sky,2006 film by Karim Aïnouz,2006-09-03T00:00:00Z,88.0
movies_365,Q10338986,O Delfim,2002 film by Fernando Lopes,2002-01-01T00:00:00Z,88.0
movies_366,Q10339135,O Fato Completo Ou À Procura De Alberto,2002 film by Inês de Medeiros,2002-01-01T00:00:00Z,70.0
movies_367,Q10339136,The Fatalist,2005 film by João Botelho,2005-01-01T00:00:00Z,99.0
movies_368,Q10339150,O Filme dos Espíritos,2011 film,2011-01-01T00:00:00Z,98.0
movies_369,Q10339154,The End and the Beginning,2005 film by Eduardo Coutinho,2005-01-01T00:00:00Z,110.0
movies_370,Q10339193,The Great Mystical Circus,2016 film by Carlos Diegues,2018-01-01T00:00:00Z,105.0
movies_371,Q10339247,The Man Who Copied,2003 film by Jorge Furtado,2003-06-13T00:00:00Z,123.0
movies_372,Q10339275,The Trespasser,2002 film by Beto Brant,2002-01-01T00:00:00Z,97.0
movies_373,Q10339344,The Greatest Love of All,2006 film by Carlos Diegues,2006-08-28T00:00:00Z,106.0
movies_374,Q10339402,O Menino da Porteira,2009 film by Jeremias Moreira Filho,2009-01-01T00:00:00Z,94.0
movies_375,Q10339439,The Mystery of Sintra,2007 film by Jorge Paixão da Costa,2007-05-03T00:00:00Z,98.0
movies_376,Q10339649,O Príncipe,2002 film by Ugo Giorgetti,2002-01-01T00:00:00Z,102.0
movies_377,Q10339800,The Sign of the City,2007 film by Carlos Alberto Riccelli,2007-09-29T00:00:00Z,95.0
movies_378,Q10339864,Time and the Wind,2013 film by Jayme Monjardim,2013-01-01T00:00:00Z,127.0
movies_379,Q10340600,Blue Eyes,2009 film by José Joffily,2009-07-14T00:00:00Z,105.0
movies_380,Q10340953,Onde Andará Dulce Veiga?,2008 film by Guilherme de Almeida Prado,2008-06-27T00:00:00Z,135.0
movies_381,Q103413628,Farrah Superstar: Backdoor Teen Mom,2013 pornographic film,2013-01-01T00:00:00Z,70.0
movies_382,Q10341850,The Twelve Labours,2006 film,2006-09-28T00:00:00Z,90.0
movies_383,Q10341925,Out of Tune,"2008 film by Walter Lima, Jr.",2008-02-08T00:00:00Z,131.0
movies_384,Q1034224,Vampires vs. Zombies,2004 film by Vince D'Amato,2004-01-01T00:00:00Z,85.0
movies_385,Q103426817,Papagajka,2016 film directed by Emma Rozanski,2016-01-01T00:00:00Z,82.0
movies_386,Q103433355,Farrah 2: Backdoor and More,2014 pornographic film,2014-01-01T00:00:00Z,41.0
movies_387,Q10344758,Artificial Paradises,2012 film by Marcos Prado,2012-01-01T00:00:00Z,96.0
movies_388,Q10348013,Peligrosa obsesión,2004 film,2004-01-01T00:00:00Z,126.0
movies_389,Q10350033,Pirates of the Caribbean: Dead Men Tell no Tales,2017 film directed by Espen Sandberg and Joachim Rønning,2017-05-24T00:00:00Z,129.0
movies_390,Q10350380,Black-Eyed Dog,2012 film,2012-01-01T00:00:00Z,
movies_391,Q10350475,Playing with Fire,2008 film by David DeCoteau,2008-01-01T00:00:00Z,
movies_392,Q1035158,Captive,2012 film by Brillante Mendoza,2012-02-12T00:00:00Z,120.0
movies_393,Q1035180,Captivity,2007 film directed by Roland Joffé,2007-01-01T00:00:00Z,96.0
movies_394,Q10352009,Portugal S.A.,2004 film by Ruy Guerra,2004-01-01T00:00:00Z,90.0
movies_395,Q10354438,Forbidden to Forbid,2006 film by Jorge Durán,2006-01-01T00:00:00Z,100.0
movies_396,Q10355903,Paulista,2009 film by Roberto Moreira,2009-10-02T00:00:00Z,83.0
movies_397,Q10355914,Quaresma,2003 film by José Álvaro Morais,2003-01-01T00:00:00Z,95.0
movies_398,Q10356102,Quiéreme,2007 film directed by Beda Docampo Feijóo,2007-01-01T00:00:00Z,
movies_399,Q10356158,Who Are You?,2001 film by João Botelho,2001-01-01T00:00:00Z,112.0
movies_400,Q10356210,Querô,2007 film by Carlos Cortez,2007-09-14T00:00:00Z,
movies_401,Q10356290,The Two Deaths of Quincas Wateryell,2010 film by Sérgio Machado,2010-04-26T00:00:00Z,102.0
movies_402,Q10357564,8 hlav šílenství,2017 film,2017-01-01T00:00:00Z,107.0
movies_403,Q10359018,Reis e Ratos,2012 film by Mauro Lima,2012-01-01T00:00:00Z,111.0
movies_404,Q10359598,A.B.C.D.T.O.P.O.L.,2002 film by Filip Remunda,2002-11-27T00:00:00Z,78.0
movies_405,Q1036420,Under the Same Moon,2007 film by Patricia Riggen,2007-07-27T00:00:00Z,104.0
movies_406,Q10364206,Romance,2008 film by Guel Arraes,2008-11-14T00:00:00Z,
movies_407,Q10366232,Rânia,2011 film by Roberta Marques,2011-01-01T00:00:00Z,
movies_408,Q10366994,Blinkers,2007 film by Álvaro Fernández Armero,2007-01-01T00:00:00Z,95.0
movies_409,Q10369009,If I Were You 2,2009 film by Daniel Filho,2009-01-02T00:00:00Z,98.0
movies_410,Q10369191,Second Life,2009 film,2009-01-29T00:00:00Z,84.0
movies_411,Q1036921,Swallowtail,1996 film by Shunji Iwai,2000-01-20T00:00:00Z,148.0
movies_412,Q10369829,Sem Controle,2007 film,2007-01-01T00:00:00Z,92.0
movies_413,Q103704273,Runway 06-24,2014 film,2014-01-01T00:00:00Z,58.0
movies_414,Q10371101,Shit Year,2010 film by Cam Archer,2010-01-01T00:00:00Z,95.0
movies_415,Q103723559,Holiday on Mars,2020 film directed by Neri Parenti,2020-12-13T00:00:00Z,89.0
movies_416,Q10373255,Somewhere Slow,2013 film directed by Jeremy O'Keefe,2013-01-01T00:00:00Z,96.0
movies_417,Q10373271,Somos tão Jovens,2013 film by Antonio Carlos da Fontoura,2013-05-03T00:00:00Z,104.0
movies_418,Q10373336,Sonhos Roubados,2009 film by Sandra Werneck,2009-09-25T00:00:00Z,85.0
movies_419,Q10373342,Carnal Utopia,2006 film,2006-08-15T00:00:00Z,93.0
movies_420,Q10374054,Star Crossed,2009 film by Mark Heller,2009-01-01T00:00:00Z,85.0
movies_421,Q103742243,The Book of Fish,2021 film directed by Lee Joon-ik,2021-01-01T00:00:00Z,
movies_422,Q10375397,Sweetwater: A True Rock Story,1999 film,2007-01-10T00:00:00Z,
movies_423,Q103757495,Vagenda Stories,2019 film by Natascha Beller,2019-08-11T00:00:00Z,90.0
movies_424,Q10376668,Seoul Train,"2004 film by Jim Butterworth, Aaron Lubarsky",2004-01-01T00:00:00Z,
movies_425,Q10377861,Tainá: An Adventure in the Amazon,2000 film by Tânia Lamarca,2001-01-12T00:00:00Z,90.0
movies_426,Q1038109,The Way We Are,2008 Hong Kong film directed by Ann Hui,2008-01-01T00:00:00Z,91.0
movies_427,Q10381352,The Emperor's Wife,2003 film by Julien Vrebos,2003-01-01T00:00:00Z,100.0
movies_428,Q103817549,Cry Macho,2021 film directed by Clint Eastwood,2021-09-16T00:00:00Z,104.0
movies_429,Q10381825,The Stickup,2002 film by Rowdy Herrington,2002-01-01T00:00:00Z,97.0
movies_430,Q103819225,Josée,South Korean film,2020-12-10T00:00:00Z,117.0
movies_431,Q103820244,Rurouni Kenshin: The Final,2021 film directed by Keishi Ōtomo,2021-04-23T00:00:00Z,
movies_432,Q103822078,Copshop,2021 film directed by Joe Carnahan,2021-09-16T00:00:00Z,107.0
movies_433,Q10382951,Tolerance,2000 film,2000-01-01T00:00:00Z,110.0
movies_434,Q10384049,Trair e Coçar é Só Começar,2006 film by Moacyr Góes,2006-08-25T00:00:00Z,92.0
movies_435,Q103841001,Terra de telers,2020 film directed by Joan Frank Charansonnet,2020-12-11T00:00:00Z,115.0
movies_436,Q10384115,Transcendence,2014 film directed by Wally Pfister,2014-01-01T00:00:00Z,119.0
movies_437,Q1038530,Air Doll,2009 film by Hirokazu Koreeda,2009-05-14T00:00:00Z,125.0
movies_438,Q10385359,Tudo Isto É Fado,2004 film by Luís Galvão Teles,2004-01-01T00:00:00Z,102.0
movies_439,Q103854727,The Marksman,2021 film directed by Robert Lorenz,2021-01-01T00:00:00Z,107.0
movies_440,Q10387384,A Shot in the Dark,2005 film by Leonel Vieira,2005-01-01T00:00:00Z,105.0
movies_441,Q10387404,Uma Aventura no Tempo,2007 film by Maurício de Sousa,2007-02-16T00:00:00Z,80.0
movies_442,Q103880409,Kemarin,2020 Indonesian documentary film,2020-12-03T00:00:00Z,93.0
movies_443,Q10388570,VIPs,2010 film,2010-09-25T00:00:00Z,96.0
movies_444,Q10388683,Vai que Dá Certo,2013 film by Maurício Farias,2013-03-22T00:00:00Z,110.0
movies_445,Q10389169,Vanitas,2004 film by Paulo Rocha,2004-01-01T00:00:00Z,102.0
movies_446,Q10392223,Life/Drawing,2001 film,2001-01-01T00:00:00Z,
movies_447,Q10392230,Viúva Rica Solteira Não Fica,2006 film by José Fonseca e Costa,2006-01-01T00:00:00Z,135.0
movies_448,Q103926227,Christmas Crossfire,2020 film directed by Detlev Buck,2020-12-04T00:00:00Z,106.0
movies_449,Q103931967,The Fallout,2021 film directed by Megan Park,2021-01-01T00:00:00Z,91.0
movies_450,Q103935104,Apples,2020 film directed by Christos Nikou,2020-01-01T00:00:00Z,90.0
movies_451,Q10394429,Xuxa Abracadabra,2003 film by Moacyr Góes,2003-01-01T00:00:00Z,87.0
movies_452,Q10394435,Xuxa Gêmeas,2006 film by Jorge Fernando,2006-01-01T00:00:00Z,81.0
movies_453,Q10394438,Xuxa Popstar,2000 film by Tizuka Yamasaki,2000-01-01T00:00:00Z,84.0
movies_454,Q10394445,Xuxa e os Duendes,2001 film by Paulo Sérgio Almeida,2001-01-01T00:00:00Z,90.0
movies_455,Q10394447,Xuxa em O Mistério de Feiurinha,2009 film by Tizuka Yamasaki,2009-12-25T00:00:00Z,82.0
movies_456,Q10395386,Zuzu Angel,2006 film by Sérgio Rezende,2006-07-27T00:00:00Z,100.0
movies_457,Q103955657,The Hating Game,2021 film directed by Peter Hutchings,2021-01-01T00:00:00Z,102.0
movies_458,Q10396004,Árido Movie,2006 film by Lírio Ferreira,2006-01-01T00:00:00Z,115.0
movies_459,Q10396093,Kovář z Podlesí,2013 film by Pavel Göbl,2013-05-16T00:00:00Z,85.0
movies_460,Q10396493,What's Up?,2004 film by Felipe Joffily,2004-01-01T00:00:00Z,90.0
movies_461,Q10397251,27 sekundmeter snö,2005 film,2005-01-01T00:00:00Z,180.0
movies_462,Q10397371,6 Points,2004 film,2004-01-01T00:00:00Z,
movies_463,Q10397385,7X: This is Our Kids,2010 film,2010-02-03T00:00:00Z,98.0
movies_464,Q103982607,Freak City,1999 film by Lynne Litman,2000-02-02T00:00:00Z,104.0
movies_465,Q103983320,Jetzt.Nicht.,2017 film by Julia Keller,2017-01-01T00:00:00Z,90.0
movies_466,Q103997314,Sweat,2020 film directed by Magnus von Horn,2020-09-14T00:00:00Z,105.0
movies_467,Q104000949,Calichín,2016 film directed by Ricardo Maldonado,2016-01-01T00:00:00Z,
movies_468,Q1040069,Face,2004 Korean horror film,2004-06-11T00:00:00Z,92.0
movies_469,Q104008736,Guerrero,2016 film,2016-01-01T00:00:00Z,90.0
